 ,,,,
,,,,
Sur1,,,,
eV,Point 1,Point 2,Point 3,Point 4
901.5,702250,687650,1159850,1036450
902,710050,691150,1148350,1034800
902.5,715900,695050,1161100,1040000
903,704950,689950,1161750,1035550
903.5,704300,692800,1151800,1046050
904,710650,691450,1158050,1043150
904.5,715800,688700,1155350,1043600
905,710950,682100,1168000,1049750
905.5,705550,691600,1174900,1054350
906,704300,694350,1164900,1047500
906.5,707950,687550,1169100,1052500
907,714800,691600,1157150,1056400
907.5,710950,692850,1168100,1058200
908,704700,688950,1174150,1065100
908.5,706050,697900,1177950,1065650
909,713700,700500,1178800,1068300
909.5,707300,700700,1178050,1074150
910,716800,699600,1186600,1068000
910.5,711400,703900,1182950,1075400
911,715100,699950,1192150,1088600
911.5,716950,697900,1197000,1092500
912,715100,694800,1201600,1095150
912.5,718600,691300,1204750,1099400
913,714100,700650,1209600,1100250
913.5,708250,702350,1229700,1111850
914,715500,699600,1226600,1114300
914.5,717200,698800,1248450,1113750
915,713950,692200,1241600,1114550
915.5,703250,700200,1252450,1114700
916,706200,697300,1263350,1126650
916.5,715150,700700,1271000,1133200
917,710000,705600,1276100,1146750
917.5,719000,699050,1275800,1142150
918,715000,700250,1284100,1139750
918.5,709600,702850,1290000,1142050
919,720450,709450,1275850,1130750
919.5,714800,702800,1241350,1115000
920,721250,697500,1228950,1101650
920.5,712550,709300,1195800,1072400
921,708700,713450,1171200,1061700
921.5,717500,710500,1157650,1045650
922,713600,700850,1129000,1040650
922.5,712500,709550,1116350,1028400
923,717650,712850,1102700,1005450
923.5,715950,712850,1099400,1005300
924,712700,712300,1087100,992150
924.5,705050,717700,1075150,983300
925,703750,715800,1079300,982050
925.5,711350,712000,1071150,980850
926,708000,701650,1065350,982550
926.5,716600,707600,1062950,976800
927,715500,711300,1059300,968400
927.5,712050,714000,1065150,971200
928,715600,709050,1056150,970800
928.5,714450,709750,1048900,975600
929,719500,711500,1041800,970600
929.5,716550,719350,1036600,966750
930,715650,714200,1046300,963950
930.5,718850,712200,1044750,953550
931,725100,707200,1046400,951700
931.5,723700,707350,1047350,957350
932,711800,709800,1035700,961450
932.5,713150,710150,1046350,958900
933,715600,709050,1041000,957300
933.5,721250,709750,1028850,958350
934,719300,713000,1035850,956350
934.5,716400,715250,1033450,950650
935,723950,709900,1031600,960500
935.5,721000,715700,1033100,954650
936,718850,711600,1028850,950400
936.5,719500,710300,1035450,946650
937,716050,716650,1037250,947200
937.5,715800,716050,1037800,948000
938,716000,712650,1029550,948500
938.5,725700,716350,1025500,951100
939,721700,721900,1029150,940300
939.5,719950,715550,1034750,943650
940,723050,719000,1022100,939900
940.5,715800,718150,1015750,940650
941,715200,717100,1000000,931350
941.5,720250,715650,1009050,926150
942,717600,716800,1002400,922950
942.5,714500,721550,992600,920100
943,714000,729050,1003300,924450
943.5,718050,721050,1002300,922350
944,721350,709550,997700,914100
944.5,727700,717300,986900,921300
945,724150,725450,990400,921700
945.5,720950,714200,993950,915450
946,719550,726650,981250,930200
946.5,727850,723600,990250,916800
947,716500,720600,989600,906750
947.5,718650,721600,978200,909050
948,717400,718900,982750,913750
948.5,711300,719800,987050,920550
949,714950,723300,986850,917650
949.5,710850,720600,990300,910850
950,722600,723800,981350,909050
950.5,718900,712050,986250,916650
951,720800,726600,993650,911750
951.5,720350,728400,983950,914400
952,716950,728250,985700,909400
952.5,726550,720050,978750,918900
953,720500,723450,981350,916250
953.5,716950,722300,988600,918850
954,714000,726500,986100,913950
954.5,717450,729200,982450,918700
955,715550,723700,979000,914800
955.5,711150,725800,985100,920450
956,713400,735900,991550,917500
956.5,708100,735200,989300,919050
957,709300,723000,991050,921000
957.5,699800,724500,981700,914450
958,708650,730850,973100,909600
958.5,703300,730500,981400,916400
959,702450,724850,996900,920000
959.5,703300,724550,994800,917050
960,697650,727500,991100,913700
960.5,698100,734500,981700,918350
961,692000,726350,986650,914450
961.5,695950,726600,982850,920750
962,685600,730700,993750,916400
962.5,684400,738850,995800,919550
963,687300,730950,990450,910550
963.5,682700,731350,984100,923150
964,687350,735700,990600,920250
964.5,682650,740300,988500,920800
965,676550,737750,989200,922400
965.5,677950,728800,994950,920200
966,678400,736400,985400,920200
966.5,680500,734500,984650,916600
967,679900,736700,987500,920650
967.5,677700,737800,988150,917800
968,671750,738000,989700,915650
968.5,672850,738100,996900,914600
969,679100,740450,999800,915000
969.5,678600,736300,993600,916850
970,669800,736800,983750,922450
970.5,669900,740150,988200,923250
971,667450,747650,997750,916000
971.5,673550,743850,997950,913750
972,672050,740200,996100,907950
972.5,671900,736650,989750,915100
973,670450,738650,984700,919550
973.5,672600,747650,993400,920600
974,680550,747000,1000350,910750
974.5,677500,738600,989400,916700
975,666800,737100,993850,916550
975.5,679300,739700,998650,923450
976,671550,749200,1003700,922450
976.5,672550,744950,995850,916350
977,675750,738850,990800,924650
977.5,673800,739400,990100,918950
978,670900,744700,990750,915000
978.5,673900,745200,999950,912700
979,676050,739450,999450,917800
979.5,678800,754450,998450,923200
980,668900,753750,992250,921900
980.5,670700,746000,1003650,925550
981,678400,743600,996200,921650
981.5,674450,747500,995000,922850
982,677200,750600,996650,923000
982.5,670650,742700,1007600,921050
983,667050,743600,1005300,917950
983.5,671950,745450,992900,928300
984,671050,743900,995900,924600
984.5,677450,752050,998250,921550
985,677300,754050,1003300,924850
985.5,677950,744150,1003550,923300
986,676250,744150,1004000,924100
986.5,675250,740750,999600,919000
987,674450,751800,1001400,924100
987.5,672200,753900,1007200,924050
988,681950,756500,1002850,929000
988.5,683400,751500,999750,925150
989,676700,755000,1003900,920000
989.5,683900,749750,1008800,924300
990,678700,757750,1002600,936900
990.5,681100,754600,992400,931650
991,680500,764350,1000000,924650
991.5,680750,756100,1000100,919550
992,681050,745000,999950,924750
992.5,680400,749800,998900,916750
993,675450,758700,994300,917600
993.5,680900,755150,1001200,919850
994,692150,757950,996350,920550
994.5,684450,755850,1004600,929000
995,675550,752950,1007400,930100
995.5,679750,752700,1005150,921650
996,692050,757550,1001800,926800
996.5,682300,761750,1004500,926150
997,687000,759600,1004250,927050
997.5,687600,746750,989500,924400
998,692750,747550,1009150,923150
998.5,691450,761000,1001150,923850
999,682050,758100,1000750,928850
999.5,677150,758800,987250,930450
1000,687450,756100,1004350,917200
